train_name,train_number,train_class,departure_station,departure_time,departure_date,duration,arrival_station,arrival_date,arrival_time,price,availability,hidden_query_date_calendar,hidden_query_date_input_format,hidden_query_destination_code,hidden_query_destination_name,hidden_query_origin_code,hidden_query_origin_name,hidden_query_url
BIMA COMPARTMENT,7CS,Eksekutif (I),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,2100000,Tersisa 12 kursi,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
PANDALUNGAN,31,Eksekutif (AA),SURABAYA GUBENG,19:24,12 Juni 2025,8j 48m,JATINEGARA,13 Juni 2025,04:12,600000,Tersedia,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
PANDALUNGAN PRIORITY,31P,Eksekutif (AA),SURABAYA GUBENG,19:24,12 Juni 2025,8j 48m,JATINEGARA,13 Juni 2025,04:12,1050000,Tersisa 25 kursi,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
PANDALUNGAN PRIORITY,31P,Eksekutif (A),SURABAYA GUBENG,19:24,12 Juni 2025,8j 48m,JATINEGARA,13 Juni 2025,04:12,1000000,Tersisa 5 kursi,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BLAMBANGAN EKSPRES,145,Ekonomi (CC),SURABAYA GUBENG,21:41,12 Juni 2025,10j 23m,JATINEGARA,13 Juni 2025,08:04,440000,Tersisa 43 kursi,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BLAMBANGAN EKSPRES,145,Eksekutif (AB),SURABAYA GUBENG,21:41,12 Juni 2025,10j 23m,JATINEGARA,13 Juni 2025,08:04,635000,Tersedia,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
GAYA BARU MALAM SELATAN,89,Ekonomi (CC),SURABAYA GUBENG,06:30,12 Juni 2025,12j 20m,JATINEGARA,12 Juni 2025,18:50,440000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
GAYA BARU MALAM SELATAN,89,Ekonomi (CD),SURABAYA GUBENG,06:30,12 Juni 2025,12j 20m,JATINEGARA,12 Juni 2025,18:50,460000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
GAYA BARU MALAM SELATAN,89,Ekonomi (CB),SURABAYA GUBENG,06:30,12 Juni 2025,12j 20m,JATINEGARA,12 Juni 2025,18:50,420000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
GAYA BARU MALAM SELATAN,89,Eksekutif (AD),SURABAYA GUBENG,06:30,12 Juni 2025,12j 20m,JATINEGARA,12 Juni 2025,18:50,610000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
GAYA BARU MALAM SELATAN,89,Eksekutif (AC),SURABAYA GUBENG,06:30,12 Juni 2025,12j 20m,JATINEGARA,12 Juni 2025,18:50,590000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
GAYA BARU MALAM SELATAN,89,Eksekutif (AB),SURABAYA GUBENG,06:30,12 Juni 2025,12j 20m,JATINEGARA,12 Juni 2025,18:50,550000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU,5,Eksekutif (AD),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,880000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU,5,Eksekutif (AC),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,800000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU,5,Eksekutif (AB),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,780000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU COMPARTMENT,5CS,Eksekutif (AA),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,2300000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU COMPARTMENT,5CS,Eksekutif (AB),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,2400000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU COMPARTMENT,5CS,Eksekutif (AC),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,2500000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU COMPARTMENT,5CS,Eksekutif (A),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,2250000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU COMPARTMENT,5CS,Eksekutif (J),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,2050000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
ARGO SEMERU COMPARTMENT,5CS,Eksekutif (H),SURABAYA GUBENG,09:05,12 Juni 2025,10j 8m,JATINEGARA,12 Juni 2025,19:13,2150000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYAKARTA,251,Ekonomi (CD),SURABAYA GUBENG,13:50,12 Juni 2025,12j 32m,JATINEGARA,13 Juni 2025,02:22,430000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYAKARTA,251,Ekonomi (CB),SURABAYA GUBENG,13:50,12 Juni 2025,12j 32m,JATINEGARA,13 Juni 2025,02:22,380000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYAKARTA,251,Ekonomi (CC),SURABAYA GUBENG,13:50,12 Juni 2025,12j 32m,JATINEGARA,13 Juni 2025,02:22,390000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYABAYA,91,Ekonomi (CB),SURABAYA GUBENG,15:43,12 Juni 2025,10j 3m,JATINEGARA,13 Juni 2025,01:46,450000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYABAYA,91,Ekonomi (CC),SURABAYA GUBENG,15:43,12 Juni 2025,10j 3m,JATINEGARA,13 Juni 2025,01:46,480000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYABAYA,91,Eksekutif (AD),SURABAYA GUBENG,15:43,12 Juni 2025,10j 3m,JATINEGARA,13 Juni 2025,01:46,700000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYABAYA,91,Eksekutif (AC),SURABAYA GUBENG,15:43,12 Juni 2025,10j 3m,JATINEGARA,13 Juni 2025,01:46,680000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYABAYA,91,Ekonomi (CD),SURABAYA GUBENG,15:43,12 Juni 2025,10j 3m,JATINEGARA,13 Juni 2025,01:46,500000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
JAYABAYA,91,Eksekutif (AB),SURABAYA GUBENG,15:43,12 Juni 2025,10j 3m,JATINEGARA,13 Juni 2025,01:46,650000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA,7,Eksekutif (AB),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,780000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA,7,Eksekutif (AD),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,880000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA,7,Eksekutif (AC),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,800000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA COMPARTMENT,7CS,Eksekutif (J),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,2050000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA COMPARTMENT,7CS,Eksekutif (H),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,2150000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA COMPARTMENT,7CS,Eksekutif (AA),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,2300000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA COMPARTMENT,7CS,Eksekutif (AB),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,2400000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA COMPARTMENT,7CS,Eksekutif (AC),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,2500000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
BIMA COMPARTMENT,7CS,Eksekutif (A),SURABAYA GUBENG,19:20,12 Juni 2025,10j 8m,JATINEGARA,13 Juni 2025,05:28,2250000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
PANDALUNGAN,31,Eksekutif (AC),SURABAYA GUBENG,19:24,12 Juni 2025,8j 48m,JATINEGARA,13 Juni 2025,04:12,640000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
PANDALUNGAN,31,Eksekutif (AD),SURABAYA GUBENG,19:24,12 Juni 2025,8j 48m,JATINEGARA,13 Juni 2025,04:12,665000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
PANDALUNGAN,31,Eksekutif (AB),SURABAYA GUBENG,19:24,12 Juni 2025,8j 48m,JATINEGARA,13 Juni 2025,04:12,620000,Habis,2025-06-12,12-Juni-2025,JNG,JATINEGARA,SBI,SURABAYA,https://booking.kai.id/search?origination=JfMF7tYZPqgrx0Wqf5A5Gg%3D%3D&destination=3TnQ0Xs4huxAkTyaZ5orVw%3D%3D&tanggal=9tO3ipNIRTIu9e1dg3tM1gDc96cb65ErZEL0x%2BLcsCY%3D&adult=DiTEJDO1EQWCTMRRjkA0JA%3D%3D&infant=wN9Nu4hgyWNNlKlRlxct7g%3D%3D&book_type=
